symbol,date,open,high,low,close,volume,adjclose,dividends,splits
LOGN3.SA,2022-01-01,23.700000762939453,28.25,20.299999237060547,28.190000534057617,34564900.0,28.190000534057617,0.0,0.0
LOGN3.SA,2022-04-01,28.489999771118164,35.400001525878906,25.309999465942383,30.34000015258789,27809500.0,30.34000015258789,0.0,0.0
LOGN3.SA,2022-07-01,30.450000762939453,43.08000183105469,25.860000610351562,32.95000076293945,22286800.0,32.95000076293945,0.0,0.0
LOGN3.SA,2022-10-01,32.54999923706055,38.70000076293945,27.200000762939453,35.099998474121094,13158800.0,35.099998474121094,0.0,0.0
LOGN3.SA,2023-01-01,35.459999084472656,41.4900016784668,30.299999237060547,38.11000061035156,6988900.0,38.11000061035156,0.0,0.0
LOGN3.SA,2023-04-01,38.25,53.400001525878906,36.75,51.31999969482422,6198400.0,51.31999969482422,0.0,0.0
LOGN3.SA,2023-07-01,51.060001373291016,53.68000030517578,38.33000183105469,44.0,5539300.0,44.0,0.0,0.0
LPSB3.SA,2020-01-01,9.529999732971191,10.65999984741211,2.5,3.549999952316284,67286500.0,3.4424877166748047,0.0,0.0
LPSB3.SA,2020-04-01,3.5,6.139999866485596,3.0299999713897705,5.320000171661377,71300500.0,5.158883094787598,0.0,0.0
LPSB3.SA,2020-07-01,5.420000076293945,6.21999979019165,4.360000133514404,5.079999923706055,114291900.0,4.926151752471924,0.0,0.0
LPSB3.SA,2020-10-01,5.079999923706055,6.059999942779541,4.639999866485596,4.980000019073486,58378700.0,4.829179763793945,0.0,0.0
LPSB3.SA,2021-01-01,4.980000019073486,5.019999980926514,3.069999933242798,4.0,67733900.0,3.878859519958496,0.0,0.0
LPSB3.SA,2021-04-01,4.050000190734863,4.960000038146973,3.759999990463257,4.730000019073486,68209500.0,4.586751461029053,0.0,0.0
LPSB3.SA,2021-07-01,4.739999771118164,4.739999771118164,2.6600000858306885,2.7200000286102295,60121500.0,2.637624502182007,0.0,0.0
LPSB3.SA,2021-10-01,2.690000057220459,3.109999895095825,2.0199999809265137,2.2899999618530273,82658500.0,2.220646858215332,0.0,0.0
LPSB3.SA,2022-01-01,2.2899999618530273,4.289999961853027,1.940000057220459,4.25,106461000.0,4.121288299560547,0.0,0.0
LPSB3.SA,2022-04-01,4.289999961853027,4.849999904632568,2.440000057220459,2.630000114440918,46602400.0,2.5503501892089844,0.075575,0.0
LPSB3.SA,2022-07-01,2.559999942779541,3.759999990463257,2.3399999141693115,2.9700000286102295,16365400.0,2.934680938720703,0.0,0.0
LPSB3.SA,2022-10-01,2.9800000190734863,3.4700000286102295,1.409999966621399,1.8200000524520874,21068000.0,1.7983566522598267,0.0,0.0
LPSB3.SA,2023-01-01,1.7999999523162842,2.2200000286102295,1.5,1.559999942779541,12883100.0,1.5414484739303589,0.0,0.0
LPSB3.SA,2023-04-01,1.5199999809265137,2.75,1.4800000190734863,2.6500000953674316,14154000.0,2.6184864044189453,0.020692,0.0
LPSB3.SA,2023-07-01,2.680000066757202,2.9700000286102295,1.9700000286102295,2.0299999713897705,7769600.0,2.0299999713897705,0.0,0.0
LREN3.SA,2020-01-01,55.7454833984375,60.4182243347168,26.111783981323242,33.29450988769531,461448653.0,30.352861404418945,0.066414,0.0
LREN3.SA,2020-04-01,31.746849060058594,47.65995788574219,28.97892189025879,41.469322204589844,669839815.0,37.874305725097656,0.375969,0.0
LREN3.SA,2020-07-01,41.479244232177734,46.81668472290039,37.7192268371582,39.33633041381836,539561696.0,36.384124755859375,0.017866,0.0
LREN3.SA,2020-10-01,39.41569900512695,49.505245208740234,36.955318450927734,43.195556640625,455979486.0,40.02599334716797,0.06367,0.0
LREN3.SA,2021-01-01,39.2686882019043,40.08039855957031,32.224857330322266,38.41188430786133,601384609.0,35.64802551269531,0.075168,0.0
LREN3.SA,2021-04-01,38.637359619140625,44.68181610107422,35.890907287597656,40.20909118652344,678284087.0,37.38275146484375,0.06878,0.0
LREN3.SA,2021-07-01,40.29090881347656,41.745452880859375,30.709089279174805,31.290908813476562,570754250.0,29.182830810546875,0.066288,0.0
LREN3.SA,2021-10-01,31.3454532623291,34.7599983215332,23.850000381469727,24.549999237060547,709849240.0,22.97640037536621,0.0354,1.1
LREN3.SA,2022-01-01,24.450000762939453,28.889999389648438,21.1299991607666,27.5,827613900.0,25.872386932373047,0.089376,1.1
LREN3.SA,2022-04-01,27.899999618530273,29.829999923706055,21.770000457763672,22.6200008392334,751994700.0,21.404924392700195,0.116182,0.0
LREN3.SA,2022-07-01,22.43000030517578,29.299999237060547,22.200000762939453,27.850000381469727,770212600.0,26.545818328857422,0.128901,0.0
LREN3.SA,2022-10-01,28.899999618530273,31.799999237060547,19.139999389648438,20.479999542236328,941356800.0,19.643651962280273,0.14391,0.0
LREN3.SA,2023-01-01,20.270000457763672,22.43000030517578,16.25,16.56999969482422,1068213900.0,16.0362548828125,0.164187,0.0
LREN3.SA,2023-04-01,16.6299991607666,23.15999984741211,14.369999885559082,20.0,1474792600.0,19.55838394165039,0.174656,0.0
LREN3.SA,2023-07-01,19.81999969482422,20.799999237060547,12.640000343322754,13.399999618530273,1491275000.0,13.217033386230469,0.17969,0.0
LUPA3.SA,2020-01-01,1.9199999570846558,3.180000066757202,0.9100000262260437,1.25,45851500.0,1.25,0.0,0.0
LUPA3.SA,2020-04-01,1.159999966621399,2.2300000190734863,1.0800000429153442,2.0399999618530273,43360700.0,2.0399999618530273,0.0,0.0
LUPA3.SA,2020-07-01,2.069999933242798,3.0,1.8200000524520874,1.8600000143051147,32640800.0,1.8600000143051147,0.0,0.0
LUPA3.SA,2020-10-01,1.8600000143051147,2.799999952316284,1.850000023841858,2.4200000762939453,31001500.0,2.4200000762939453,0.0,0.0
LUPA3.SA,2021-01-01,2.4200000762939453,10.789999961853027,1.9600000381469727,6.039999961853027,108465800.0,6.039999961853027,0.0,0.0
LUPA3.SA,2021-04-01,6.0,11.859999656677246,5.53000020980835,6.730000019073486,186711300.0,6.730000019073486,0.0,0.0
LUPA3.SA,2021-07-01,6.840000152587891,6.920000076293945,4.199999809265137,5.25,147286100.0,5.25,0.0,0.0
LUPA3.SA,2021-10-01,5.320000171661377,8.1899995803833,4.730000019073486,5.269999980926514,181967500.0,5.269999980926514,0.0,0.0
LUPA3.SA,2022-01-01,5.369999885559082,6.949999809265137,4.46999979019165,5.170000076293945,97616300.0,5.170000076293945,0.0,0.0
LUPA3.SA,2022-04-01,5.230000019073486,5.460000038146973,2.950000047683716,3.0799999237060547,38333900.0,3.0799999237060547,0.0,0.0
LUPA3.SA,2022-07-01,3.140000104904175,5.5,2.950000047683716,4.090000152587891,78460900.0,4.090000152587891,0.0,0.0
LUPA3.SA,2022-10-01,4.190000057220459,4.380000114440918,2.5999999046325684,3.940000057220459,97046600.0,3.940000057220459,0.0,0.0
LUPA3.SA,2023-01-01,3.9700000286102295,7.670000076293945,3.609999895095825,3.8399999141693115,144429454.0,3.8399999141693115,0.0,0.0
LUPA3.SA,2023-04-01,3.869999885559082,4.019999980926514,2.9700000286102295,3.1600000858306885,44573100.0,3.1600000858306885,0.0,0.0
LUPA3.SA,2023-07-01,3.190000057220459,3.430000066757202,2.0399999618530273,2.2899999618530273,37577500.0,2.2899999618530273,0.0,0.0
MDIA3.SA,2020-01-01,38.150001525878906,45.04999923706055,24.0,29.100000381469727,103690000.0,26.010690689086914,0.250737,0.0
MDIA3.SA,2020-04-01,27.020000457763672,41.81999969482422,26.040000915527344,40.61000061035156,76661500.0,36.538917541503906,0.0,0.0
MDIA3.SA,2020-07-01,40.5,41.81999969482422,33.849998474121094,34.15999984741211,68004000.0,30.735515594482422,0.0,0.0
MDIA3.SA,2020-10-01,34.16999816894531,37.810001373291016,32.060001373291016,34.060001373291016,65423100.0,30.645538330078125,0.457227,0.0
MDIA3.SA,2021-01-01,34.060001373291016,34.41999816894531,27.809999465942383,30.700000762939453,66603000.0,27.996337890625,0.0,0.0
MDIA3.SA,2021-04-01,30.700000762939453,32.79999923706055,25.350000381469727,32.619998931884766,88101300.0,29.74724769592285,0.05,0.0
MDIA3.SA,2021-07-01,32.650001525878906,33.93000030517578,29.84000015258789,33.040000915527344,64292400.0,30.232683181762695,0.05,0.0
MDIA3.SA,2021-10-01,32.9900016784668,33.25,24.239999771118164,25.510000228881836,77198000.0,23.380037307739258,0.05,0.0
MDIA3.SA,2022-01-01,25.649999618530273,25.860000610351562,18.899999618530273,24.6200008392334,113080040.0,22.607563018798828,0.05,0.0
MDIA3.SA,2022-04-01,24.81999969482422,27.399999618530273,22.010000228881836,26.100000381469727,90002100.0,25.877395629882812,1.746626,0.0
MDIA3.SA,2022-07-01,26.100000381469727,44.9900016784668,25.790000915527344,43.810001373291016,92107300.0,43.52427291870117,0.05,0.0
MDIA3.SA,2022-10-01,43.95000076293945,45.70000076293945,35.279998779296875,35.83000183105469,77574300.0,35.638275146484375,0.05,0.0
MDIA3.SA,2023-01-01,34.650001525878906,37.08000183105469,23.540000915527344,25.219999313354492,107047000.0,25.117076873779297,0.05,0.0
MDIA3.SA,2023-04-01,25.049999237060547,43.150001525878906,24.350000381469727,42.56999969482422,90181600.0,42.46299743652344,0.05,0.0
MDIA3.SA,2023-07-01,43.150001525878906,45.209999084472656,35.11000061035156,36.529998779296875,76308800.0,36.48269271850586,0.05,0.0
MGEL4.SA,2020-01-01,8.3100004196167,11.800000190734863,3.609999895095825,5.190000057220459,1767400.0,5.190000057220459,0.0,0.0
MGEL4.SA,2020-04-01,5.150000095367432,6.400000095367432,4.5,5.630000114440918,382000.0,5.630000114440918,0.0,0.0
MGEL4.SA,2020-07-01,5.630000114440918,7.699999809265137,5.150000095367432,5.510000228881836,580300.0,5.510000228881836,0.0,0.0
MGEL4.SA,2020-10-01,5.880000114440918,10.0,5.150000095367432,8.350000381469727,923500.0,8.350000381469727,0.0,0.0
MGEL4.SA,2021-01-01,8.350000381469727,11.09000015258789,7.769999980926514,8.5,939900.0,8.5,0.0,0.0
MGEL4.SA,2021-04-01,8.800000190734863,23.34000015258789,8.149999618530273,19.350000381469727,1349400.0,19.350000381469727,0.0,0.0
MGEL4.SA,2021-07-01,19.200000762939453,28.0,13.109999656677246,18.010000228881836,519300.0,18.010000228881836,0.0,0.0
MGEL4.SA,2021-10-01,18.200000762939453,18.200000762939453,12.079999923706055,14.699999809265137,170100.0,14.699999809265137,0.0,0.0
MGEL4.SA,2022-01-01,14.75,18.780000686645508,12.0,18.0,136500.0,18.0,0.0,0.0
MGEL4.SA,2022-04-01,17.200000762939453,18.799999237060547,13.4399995803833,13.800000190734863,92800.0,13.800000190734863,0.0,0.0
MGEL4.SA,2022-07-01,13.770000457763672,19.75,13.100000381469727,18.389999389648438,83500.0,18.389999389648438,0.0,0.0
MGEL4.SA,2022-10-01,17.5,18.0,11.760000228881836,11.819999694824219,130500.0,11.819999694824219,0.0,0.0
MGEL4.SA,2023-01-01,12.100000381469727,14.40999984741211,11.0,13.470000267028809,178500.0,13.470000267028809,0.0,0.0
MGEL4.SA,2023-04-01,13.470000267028809,19.0,11.989999771118164,17.979999542236328,152600.0,17.979999542236328,0.0,0.0
MGEL4.SA,2023-07-01,17.979999542236328,18.950000762939453,15.0,15.899999618530273,81000.0,15.899999618530273,0.0,0.0
MGLU3.SA,2020-01-01,11.925000190734863,14.979999542236328,6.25,9.7475004196167,3559196400.0,9.50106430053711,0.008947,0.0
MGLU3.SA,2020-04-01,9.350000381469727,18.225000381469727,8.332500457763672,17.912500381469727,3664758800.0,17.472747802734375,0.179508,0.0
MGLU3.SA,2020-07-01,17.9950008392334,24.104999542236328,17.325000762939453,22.299999237060547,3151270000.0,22.131704330444336,0.023541,0.0
MGLU3.SA,2020-10-01,22.334999084472656,28.309999465942383,21.899999618530273,24.950000762939453,2471487900.0,24.905981063842773,0.094176,4.0
MGLU3.SA,2021-01-01,24.950000762939453,27.06999969482422,19.399999618530273,20.239999771118164,2284980200.0,20.225332260131836,0.026301,0.0
MGLU3.SA,2021-04-01,20.280000686645508,22.520000457763672,18.25,21.149999618530273,1460315300.0,21.134672164916992,0.0,0.0
MGLU3.SA,2021-07-01,21.219999313354492,24.56999969482422,13.869999885559082,14.34000015258789,1909210000.0,14.329607963562012,0.015494,0.0
MGLU3.SA,2021-10-01,14.399999618530273,15.350000381469727,5.619999885559082,7.239999771118164,5549552400.0,7.239999771118164,0.0,0.0
MGLU3.SA,2022-01-01,7.409999847412109,7.409999847412109,4.650000095367432,6.820000171661377,8291695600.0,6.820000171661377,0.0,0.0
MGLU3.SA,2022-04-01,6.920000076293945,7.380000114440918,2.309999942779541,2.3399999141693115,8250052600.0,2.3399999141693115,0.0,0.0
MGLU3.SA,2022-07-01,2.3399999141693115,4.96999979019165,2.0299999713897705,4.480000019073486,12284624400.0,4.480000019073486,0.0,0.0
MGLU3.SA,2022-10-01,4.75,5.460000038146973,2.3499999046325684,2.740000009536743,12151029200.0,2.740000009536743,0.0,0.0
MGLU3.SA,2023-01-01,2.6500000953674316,4.670000076293945,2.5,3.309999942779541,9270550800.0,3.309999942779541,0.0,0.0
MGLU3.SA,2023-04-01,3.3299999237060547,4.460000038146973,3.0399999618530273,3.369999885559082,6689252400.0,3.369999885559082,0.0,0.0
MGLU3.SA,2023-07-01,3.4100000858306885,3.509999990463257,2.0,2.119999885559082,6237952600.0,2.119999885559082,0.0,0.0
MILS3.SA,2020-01-01,10.449999809265137,11.100000381469727,3.809999942779541,3.859999895095825,96851800.0,3.556335687637329,0.0,0.0
MILS3.SA,2020-04-01,3.75,6.300000190734863,3.2799999713897705,5.400000095367432,120623400.0,4.975184440612793,0.0,0.0
MILS3.SA,2020-07-01,5.360000133514404,8.239999771118164,5.349999904632568,5.639999866485596,147689100.0,5.196302890777588,0.0,0.0
MILS3.SA,2020-10-01,5.670000076293945,7.199999809265137,5.079999923706055,6.150000095367432,89756300.0,5.666182518005371,0.0,0.0
MILS3.SA,2021-01-01,6.150000095367432,6.96999979019165,4.820000171661377,6.630000114440918,87343300.0,6.1084208488464355,0.0,0.0
MILS3.SA,2021-04-01,6.659999847412109,9.430000305175781,6.539999961853027,8.770000457763672,123779300.0,8.080066680908203,0.023523,0.0
MILS3.SA,2021-07-01,8.789999961853027,9.199999809265137,6.150000095367432,6.190000057220459,92883400.0,5.720376014709473,0.081411,0.0
MILS3.SA,2021-10-01,6.230000019073486,7.079999923706055,4.949999809265137,6.369999885559082,90314000.0,5.957523345947266,0.082429,0.0
MILS3.SA,2022-01-01,6.389999866485596,7.670000076293945,4.920000076293945,7.619999885559082,79827900.0,7.2293243408203125,0.0,0.0
MILS3.SA,2022-04-01,7.619999885559082,8.449999809265137,5.659999847412109,5.849999904632568,68248600.0,5.550071716308594,0.053273,0.0
MILS3.SA,2022-07-01,5.849999904632568,11.680000305175781,5.760000228881836,11.050000190734863,74239300.0,10.697239875793457,0.08886,0.0
MILS3.SA,2022-10-01,11.199999809265137,14.260000228881836,9.140000343322754,11.430000305175781,77023800.0,11.126919746398926,0.056552,0.0
MILS3.SA,2023-01-01,11.25,11.859999656677246,8.739999771118164,9.6899995803833,69437800.0,9.490704536437988,0.063595,0.0
MILS3.SA,2023-04-01,9.470000267028809,12.579999923706055,8.319999694824219,11.270000457763672,67961200.0,11.038208961486816,0.076724,0.0
MILS3.SA,2023-07-01,11.380000114440918,14.149999618530273,11.279999732971191,12.119999885559082,59898200.0,12.050049781799316,0.069546,0.0
ENEV3.SA,2020-01-01,10.922499656677246,12.395000457763672,6.107500076293945,8.6875,512358800.0,8.6875,0.0,0.0
ENEV3.SA,2020-04-01,8.317500114440918,11.3725004196167,7.849999904632568,11.244999885559082,481855600.0,11.244999885559082,0.0,0.0
ENEV3.SA,2020-07-01,11.27750015258789,13.550000190734863,11.149999618530273,12.024999618530273,385763600.0,12.024999618530273,0.0,0.0
ENEV3.SA,2020-10-01,12.0,15.765000343322754,11.369999885559082,15.524999618530273,506524000.0,15.524999618530273,0.0,0.0
ENEV3.SA,2021-01-01,15.524999618530273,18.860000610351562,14.645000457763672,16.700000762939453,464099700.0,16.700000762939453,0.0,4.0
ENEV3.SA,2021-04-01,16.639999389648438,19.079999923706055,14.420000076293945,16.979999542236328,420534900.0,16.979999542236328,0.0,0.0
ENEV3.SA,2021-07-01,17.020000457763672,18.149999618530273,15.149999618530273,16.469999313354492,306458200.0,16.469999313354492,0.0,0.0
ENEV3.SA,2021-10-01,16.639999389648438,16.860000610351562,13.260000228881836,14.140000343322754,369096200.0,14.140000343322754,0.0,0.0
ENEV3.SA,2022-01-01,14.100000381469727,15.880000114440918,11.449999809265137,14.779999732971191,410654500.0,14.779999732971191,0.0,0.0
ENEV3.SA,2022-04-01,14.880000114440918,15.9399995803833,12.819999694824219,14.770000457763672,512201200.0,14.770000457763672,0.0,0.0
ENEV3.SA,2022-07-01,14.619999885559082,16.420000076293945,13.930000305175781,14.149999618530273,530297600.0,14.149999618530273,0.0,0.0
ENEV3.SA,2022-10-01,14.279999732971191,14.760000228881836,10.9399995803833,11.930000305175781,657542500.0,11.930000305175781,0.0,0.0
ENEV3.SA,2023-01-01,11.760000228881836,13.149999618530273,9.899999618530273,10.470000267028809,733433200.0,10.470000267028809,0.0,0.0
ENEV3.SA,2023-04-01,10.40999984741211,12.65999984741211,10.119999885559082,12.270000457763672,542497100.0,12.270000457763672,0.0,0.0
ENEV3.SA,2023-07-01,12.289999961853027,13.670000076293945,11.630000114440918,12.0600004196167,376580500.0,12.0600004196167,0.0,0.0
MRFG3.SA,2020-01-01,9.960000038146973,14.239999771118164,5.5,8.850000381469727,1069119400.0,6.355938911437988,0.0,0.0
MRFG3.SA,2020-04-01,8.40999984741211,14.930000305175781,8.0600004196167,12.609999656677246,837906700.0,9.056314468383789,0.0,0.0
MRFG3.SA,2020-07-01,12.449999809265137,18.3799991607666,12.130000114440918,15.25,893396700.0,10.952322006225586,0.0,0.0
MRFG3.SA,2020-10-01,15.350000381469727,15.949999809265137,13.609999656677246,14.510000228881836,628911000.0,10.420866966247559,0.0,0.0
MRFG3.SA,2021-01-01,14.510000228881836,17.899999618530273,12.380000114440918,17.610000610351562,636045300.0,12.64724063873291,0.0,0.0
MRFG3.SA,2021-04-01,17.6200008392334,21.209999084472656,16.959999084472656,19.139999389648438,579244200.0,13.746062278747559,0.20389,0.0
MRFG3.SA,2021-07-01,19.15999984741211,25.690000534057617,18.350000381469727,25.65999984741211,484295000.0,18.63580894470215,1.400311,0.0
MRFG3.SA,2021-10-01,25.649999618530273,28.059999465942383,20.190000534057617,22.25,425409800.0,17.20784568786621,1.250217,0.0
MRFG3.SA,2022-01-01,22.0,24.270000457763672,19.520000457763672,21.399999618530273,368712700.0,17.485057830810547,0.0,0.0
MRFG3.SA,2022-04-01,21.399999618530273,22.639999389648438,12.079999923706055,12.109999656677246,488279500.0,9.89458179473877,0.58012,0.0
MRFG3.SA,2022-07-01,12.029999732971191,15.789999961853027,9.770000457763672,9.869999885559082,684384600.0,8.30136775970459,0.757965,0.0
MRFG3.SA,2022-10-01,10.050000190734863,11.890000343322754,6.730000019073486,8.699999809265137,878115700.0,7.693281173706055,0.909518,0.0
MRFG3.SA,2023-01-01,8.670000076293945,8.859999656677246,6.059999942779541,6.639999866485596,787085800.0,6.639999866485596,0.0,0.0
MRFG3.SA,2023-04-01,6.670000076293945,7.809999942779541,6.03000020980835,7.269999980926514,691190900.0,7.269999980926514,0.0,0.0
MRFG3.SA,2023-07-01,7.340000152587891,8.25,6.420000076293945,7.130000114440918,779140165.0,7.130000114440918,0.0,0.0
MRVE3.SA,2020-01-01,21.549999237060547,22.600000381469727,9.119999885559082,12.239999771118164,402108400.0,11.0873441696167,0.0,0.0
MRVE3.SA,2020-04-01,11.539999961853027,18.84000015258789,10.460000038146973,18.0,321634800.0,16.30491828918457,0.0,0.0
MRVE3.SA,2020-07-01,18.139999389648438,21.760000228881836,15.460000038146973,16.09000015258789,280795600.0,14.574785232543945,0.0,0.0
MRVE3.SA,2020-10-01,16.09000015258789,21.1299991607666,16.030000686645508,18.950000762939453,308536300.0,17.165456771850586,0.340143,0.0
MRVE3.SA,2021-01-01,18.950000762939453,21.100000381469727,15.609999656677246,18.200000762939453,252265700.0,16.806522369384766,0.207093,0.0
MRVE3.SA,2021-04-01,18.219999313354492,19.290000915527344,16.15999984741211,16.329999923706055,227941800.0,15.236841201782227,0.270585,0.0
MRVE3.SA,2021-07-01,16.360000610351562,16.90999984741211,12.270000457763672,12.289999961853027,324823100.0,11.64633846282959,0.0,0.0
MRVE3.SA,2021-10-01,12.479999542236328,13.029999732971191,9.859999656677246,12.029999732971191,340697000.0,11.399954795837402,0.162351,0.0
MRVE3.SA,2022-01-01,12.010000228881836,13.6899995803833,9.819999694824219,12.850000381469727,409889600.0,12.342616081237793,0.0,0.0
MRVE3.SA,2022-04-01,13.010000228881836,13.350000381469727,7.289999961853027,7.809999942779541,445417300.0,7.501620769500732,0.197808,0.0
MRVE3.SA,2022-07-01,7.809999942779541,13.039999961853027,7.670000076293945,12.420000076293945,632757100.0,12.227462768554688,0.197808,0.0
MRVE3.SA,2022-10-01,12.699999809265137,13.170000076293945,7.0,7.599999904632568,815693900.0,7.599999904632568,0.0,0.0
MRVE3.SA,2023-01-01,7.570000171661377,7.96999979019165,5.510000228881836,6.380000114440918,841277500.0,6.380000114440918,0.0,0.0
MRVE3.SA,2023-04-01,6.349999904632568,12.300000190734863,6.019999980926514,11.569999694824219,831349200.0,11.569999694824219,0.0,0.0
MRVE3.SA,2023-07-01,11.5600004196167,14.59000015258789,9.760000228881836,10.670000076293945,681049200.0,10.670000076293945,0.0,0.0
MULT3.SA,2020-01-01,33.099998474121094,36.0099983215332,14.670000076293945,19.079999923706055,321388700.0,17.033639907836914,0.150887,0.0
MULT3.SA,2020-04-01,18.420000076293945,24.84000015258789,17.260000228881836,20.5,468648100.0,18.38515281677246,0.0,0.0
MULT3.SA,2020-07-01,20.6299991607666,24.18000030517578,18.90999984741211,19.43000030517578,377829800.0,17.425537109375,0.0,0.0
MULT3.SA,2020-10-01,19.420000076293945,26.020000457763672,18.360000610351562,23.530000686645508,382655100.0,21.102569580078125,0.454975,0.0
MULT3.SA,2021-01-01,23.530000686645508,25.09000015258789,18.649999618530273,24.489999771118164,505313500.0,22.383310317993164,0.0,0.0
MULT3.SA,2021-04-01,24.600000381469727,28.40999984741211,22.649999618530273,23.5,360786400.0,21.478473663330078,0.0,0.0
MULT3.SA,2021-07-01,23.440000534057617,25.31999969482422,18.68000030517578,19.030000686645508,396793000.0,17.392995834350586,0.0,0.0
MULT3.SA,2021-10-01,19.219999313354492,21.950000762939453,16.709999084472656,18.649999618530273,481875100.0,17.045682907104492,0.4989,0.0
MULT3.SA,2022-01-01,18.780000686645508,25.469999313354492,16.15999984741211,24.479999542236328,426087100.0,22.971698760986328,0.0,0.0
MULT3.SA,2022-04-01,24.709999084472656,26.25,21.56999969482422,21.950000762939453,330684500.0,20.597583770751953,0.247154,0.0
MULT3.SA,2022-07-01,21.649999618530273,26.850000381469727,21.610000610351562,24.170000076293945,261678600.0,22.932594299316406,0.170702,0.0
MULT3.SA,2022-10-01,24.959999084472656,27.81999969482422,19.459999084472656,21.899999618530273,346227100.0,20.92923355102539,0.299001,0.0
MULT3.SA,2023-01-01,21.770000457763672,25.989999771118164,19.920000076293945,24.639999389648438,308455100.0,23.867801666259766,0.128143,0.0
MULT3.SA,2023-04-01,24.510000228881836,28.780000686645508,23.850000381469727,27.670000076293945,298613700.0,26.940547943115234,0.248168,0.0
MULT3.SA,2023-07-01,27.81999969482422,28.190000534057617,23.639999389648438,24.56999969482422,265751000.0,24.13837432861328,0.206055,0.0
MYPK3.SA,2020-01-01,23.3799991607666,24.979999542236328,8.819999694824219,11.020000457763672,133812600.0,9.031291007995605,0.664118,0.0
MYPK3.SA,2020-04-01,10.6899995803833,16.389999389648438,9.819999694824219,13.520000457763672,153720900.0,11.577467918395996,0.0,0.0
MYPK3.SA,2020-07-01,13.5600004196167,14.800000190734863,11.329999923706055,13.699999809265137,153642800.0,11.731606483459473,0.0,0.0
MYPK3.SA,2020-10-01,13.6899995803833,16.5,12.449999809265137,15.5,112188700.0,13.27298355102539,0.0,0.0
MYPK3.SA,2021-01-01,15.5,16.100000381469727,11.449999809265137,12.029999732971191,111211400.0,10.30154800415039,0.0,0.0
MYPK3.SA,2021-04-01,12.119999885559082,17.889999389648438,11.819999694824219,16.030000686645508,124327900.0,13.726835250854492,0.0,0.0
MYPK3.SA,2021-07-01,16.049999237060547,18.100000381469727,13.470000267028809,17.639999389648438,96555700.0,15.105509757995605,0.0,0.0
MYPK3.SA,2021-10-01,17.6200008392334,19.8700008392334,13.970000267028809,15.260000228881836,106453300.0,13.06746768951416,1.005553,0.0
MYPK3.SA,2022-01-01,15.279999732971191,15.539999961853027,11.489999771118164,12.850000381469727,96950900.0,11.74215316772461,0.399347,0.0
MYPK3.SA,2022-04-01,12.989999771118164,16.65999984741211,11.40999984741211,15.710000038146973,95693200.0,14.85019302368164,0.0,0.0
MYPK3.SA,2022-07-01,15.569999694824219,18.6299991607666,12.229999542236328,12.699999809265137,115108800.0,12.004929542541504,0.234902,0.0
MYPK3.SA,2022-10-01,13.010000228881836,14.550000190734863,11.550000190734863,11.770000457763672,105531000.0,11.293627738952637,0.198358,0.0
MYPK3.SA,2023-01-01,11.630000114440918,12.420000076293945,10.199999809265137,12.0,108651500.0,11.685894012451172,0.30128,0.0
MYPK3.SA,2023-04-01,11.979999542236328,13.5600004196167,10.329999923706055,12.489999771118164,113612200.0,12.489999771118164,0.0,0.0
MYPK3.SA,2023-07-01,12.510000228881836,15.609999656677246,11.8100004196167,13.699999809265137,91561500.0,13.699999809265137,0.0,0.0
ODPV3.SA,2020-01-01,16.8700008392334,18.450000762939453,11.84000015258789,14.479999542236328,113902200.0,12.641013145446777,0.023763,0.0
ODPV3.SA,2020-04-01,14.470000267028809,16.799999237060547,13.109999656677246,14.229999542236328,113720200.0,12.442395210266113,0.067893,0.0
ODPV3.SA,2020-07-01,14.15999984741211,15.3100004196167,11.800000190734863,12.0,136437300.0,10.627144813537598,0.061721,0.0
ODPV3.SA,2020-10-01,12.050000190734863,15.069999694824219,11.930000305175781,14.550000190734863,113293400.0,13.045418739318848,0.040705,0.0
ODPV3.SA,2021-01-01,14.550000190734863,15.479999542236328,12.079999923706055,13.149999618530273,93897600.0,11.92833137512207,0.02295,0.0
ODPV3.SA,2021-04-01,13.1899995803833,13.779999732971191,12.579999923706055,13.029999732971191,68204600.0,11.840418815612793,0.142555,0.0
ODPV3.SA,2021-07-01,13.039999961853027,16.479999542236328,12.279999732971191,16.459999084472656,70159100.0,15.59434986114502,0.022803,0.0
ODPV3.SA,2021-10-01,16.399999618530273,16.399999618530273,11.770000457763672,12.600000381469727,89081700.0,11.957345962524414,0.124368,0.0
ODPV3.SA,2022-01-01,12.609999656677246,13.0,11.40999984741211,12.539999961853027,99385500.0,11.92175579071045,0.021355,0.0
ODPV3.SA,2022-04-01,12.670000076293945,12.6899995803833,9.010000228881836,9.350000381469727,80076100.0,8.910116195678711,0.022247,1.1
ODPV3.SA,2022-07-01,9.359999656677246,10.279999732971191,8.720000267028809,8.800000190734863,80299200.0,8.613638877868652,0.189881,0.0
ODPV3.SA,2022-10-01,8.90999984741211,9.510000228881836,7.940000057220459,9.029999732971191,151769200.0,8.868697166442871,0.173087,0.0
ODPV3.SA,2023-01-01,9.0,13.6899995803833,8.489999771118164,11.0,155438600.0,10.844165802001953,0.16515,0.0
ODPV3.SA,2023-04-01,10.949999809265137,12.850000381469727,9.680000305175781,12.550000190734863,152429800.0,12.415596961975098,0.02337,0.0
